Score,Weight_class,Age,Stance,Wins,Losses,Draws,Total_Fights,Win_Percentage
0.056,super bantamweight,9,right-handed,5,0,1,6,0.916666667
0.056,middleweight,21,right-handed,9,6,0,15,0.6
0.055,super bantamweight,11,right-handed,11,0,0,11,1
0.055,super lightweight,NA,right-handed,2,2,1,5,0.5
0.055,welterweight,12,right-handed,5,4,1,10,0.55
0.055,flyweight,14,right-handed,5,6,2,13,0.461538462
0.055,super welterweight,18,right-handed,5,1,0,6,0.833333333
0.055,light flyweight,5,right-handed,7,1,0,8,0.875
0.055,welterweight,10,right-handed,4,1,1,6,0.75
0.055,light heavyweight,10,right-handed,1,3,1,5,0.3
0.055,super featherweight,5,right-handed,1,0,0,1,1
0.055,super featherweight,NA,right-handed,9,1,0,10,0.9
0.055,heavyweight,20,right-handed,2,0,1,3,0.833333333
0.055,featherweight,10,right-handed,8,0,0,8,1
0.055,super middleweight,14,right-handed,9,0,0,9,1
0.055,super featherweight,13,right-handed,5,3,0,8,0.625
0.055,super bantamweight,10,right-handed,8,35,0,43,0.186046512
0.055,welterweight,NA,right-handed,3,0,0,3,1
0.055,super middleweight,10,right-handed,23,25,1,49,0.479591837
0.055,super welterweight,17,right-handed,6,6,0,12,0.5
0.055,lightweight,9,right-handed,4,1,0,5,0.8
0.055,super welterweight,13,right-handed,3,0,1,4,0.875
0.055,welterweight,8,right-handed,4,6,0,10,0.4
0.055,super middleweight,29,right-handed,23,16,0,39,0.58974359
0.055,lightweight,22,right-handed,12,1,0,13,0.923076923
0.055,super welterweight,20,right-handed,3,4,0,7,0.428571429
0.055,lightweight,20,right-handed,28,35,2,65,0.446153846
0.055,super lightweight,11,right-handed,2,0,0,2,1
0.055,heavyweight,21,right-handed,4,16,3,23,0.239130435
0.055,featherweight,16,right-handed,6,3,0,9,0.666666667
0.055,super featherweight,15,right-handed,6,0,0,6,1
0.055,heavyweight,20,right-handed,9,19,4,32,0.34375
0.055,super featherweight,7,right-handed,7,2,1,10,0.75
0.055,super featherweight,11,right-handed,4,7,1,12,0.375
0.055,middleweight,17,right-handed,6,7,2,15,0.466666667
0.055,super lightweight,14,right-handed,5,13,3,21,0.30952381
0.055,cruiserweight,12,right-handed,8,0,0,8,1
0.055,cruiserweight,7,right-handed,4,2,0,6,0.666666667
0.055,super welterweight,10,right-handed,5,0,0,5,1
0.055,super lightweight,21,right-handed,6,8,0,14,0.428571429
0.055,super welterweight,22,right-handed,6,40,7,53,0.179245283
0.055,cruiserweight,21,right-handed,4,1,0,5,0.8
0.055,featherweight,15,right-handed,13,4,2,19,0.736842105
0.055,middleweight,20,right-handed,6,0,1,7,0.928571429
0.055,super welterweight,10,right-handed,1,0,0,1,1
0.055,welterweight,7,right-handed,2,0,0,2,1
0.055,featherweight,NA,right-handed,3,2,2,7,0.571428571
0.055,lightweight,7,right-handed,3,2,0,5,0.6
0.055,heavyweight,21,right-handed,4,0,0,4,1
0.055,featherweight,13,right-handed,5,1,1,7,0.785714286
0.055,bantamweight,10,right-handed,4,8,1,13,0.346153846
0.054,super featherweight,10,right-handed,4,2,0,6,0.666666667
0.054,super lightweight,11,right-handed,7,0,0,7,1
0.054,super featherweight,13,right-handed,9,8,1,18,0.527777778
0.054,heavyweight,22,right-handed,69,23,3,95,0.742105263
0.054,super bantamweight,6,right-handed,4,0,0,4,1
0.054,middleweight,17,right-handed,2,0,0,2,1
0.054,super middleweight,18,right-handed,3,1,1,5,0.7
0.054,super featherweight,13,right-handed,5,2,0,7,0.714285714
0.054,middleweight,12,right-handed,3,0,0,3,1
0.054,welterweight,10,right-handed,3,0,0,3,1
0.054,super featherweight,21,right-handed,9,2,3,14,0.75
0.054,cruiserweight,18,right-handed,4,6,1,11,0.409090909
0.054,lightweight,17,right-handed,7,43,3,53,0.160377358
0.054,super welterweight,NA,right-handed,11,3,0,14,0.785714286
0.054,welterweight,25,right-handed,4,3,1,8,0.5625
0.054,super featherweight,9,right-handed,4,1,0,5,0.8
0.054,welterweight,19,right-handed,8,17,2,27,0.333333333
0.054,lightweight,12,right-handed,6,0,0,6,1
0.054,super lightweight,7,right-handed,5,0,0,5,1
0.054,light heavyweight,11,right-handed,16,10,0,26,0.615384615
0.054,light heavyweight,15,right-handed,9,1,0,10,0.9
0.054,super lightweight,NA,right-handed,1,0,0,1,1
0.054,super welterweight,23,right-handed,10,7,1,18,0.583333333
0.054,welterweight,9,right-handed,5,7,1,13,0.423076923
0.054,middleweight,12,right-handed,7,1,0,8,0.875
0.054,featherweight,16,right-handed,31,27,0,58,0.534482759
0.054,lightweight,7,right-handed,4,3,0,7,0.571428571
0.054,super featherweight,17,right-handed,12,2,0,14,0.857142857
0.054,super welterweight,12,right-handed,1,2,0,3,0.333333333
0.054,super middleweight,10,right-handed,1,2,0,3,0.333333333
0.054,light heavyweight,25,right-handed,10,15,2,27,0.407407407
0.054,featherweight,10,right-handed,4,3,0,7,0.571428571
0.054,bantamweight,17,right-handed,0,3,0,3,0
0.054,super welterweight,12,right-handed,1,0,0,1,1
0.054,middleweight,8,right-handed,6,0,0,6,1
0.054,cruiserweight,18,right-handed,2,4,0,6,0.333333333
0.054,light heavyweight,16,right-handed,3,0,0,3,1
0.054,super welterweight,13,right-handed,6,1,1,8,0.8125
0.054,super featherweight,20,right-handed,4,24,1,29,0.155172414
0.054,bantamweight,21,right-handed,14,7,1,22,0.659090909
0.053,super bantamweight,17,right-handed,2,81,5,88,0.051136364
0.053,welterweight,9,right-handed,4,0,0,4,1
0.053,super featherweight,11,right-handed,6,1,0,7,0.857142857
0.053,welterweight,13,right-handed,6,3,1,10,0.65
0.053,cruiserweight,10,right-handed,4,0,0,4,1
0.053,super flyweight,5,right-handed,3,0,1,4,0.875
0.053,welterweight,13,right-handed,5,0,1,6,0.916666667
0.053,lightweight,7,right-handed,10,1,0,11,0.909090909
0.053,lightweight,12,right-handed,2,0,1,3,0.833333333
0.053,light heavyweight,16,right-handed,5,1,0,6,0.833333333
0.053,super flyweight,20,right-handed,5,8,2,15,0.4
0.053,super lightweight,19,right-handed,11,10,0,21,0.523809524
0.053,super lightweight,13,right-handed,5,0,1,6,0.916666667
0.053,heavyweight,21,right-handed,12,4,0,16,0.75
0.053,cruiserweight,14,right-handed,4,0,2,6,0.833333333
0.053,lightweight,9,right-handed,2,2,0,4,0.5
0.053,welterweight,14,right-handed,7,1,0,8,0.875
0.053,middleweight,26,right-handed,4,2,0,6,0.666666667
0.053,featherweight,10,right-handed,4,0,0,4,1
0.053,super middleweight,11,right-handed,4,0,0,4,1
0.053,super lightweight,12,right-handed,4,0,0,4,1
0.053,super lightweight,8,right-handed,5,0,0,5,1
0.053,middleweight,13,right-handed,3,0,1,4,0.875
0.053,super bantamweight,10,right-handed,2,4,2,8,0.375
0.053,super welterweight,15,right-handed,3,0,1,4,0.875
0.053,super welterweight,21,right-handed,13,23,3,39,0.371794872
0.053,super welterweight,8,right-handed,1,0,0,1,1
0.053,super middleweight,9,right-handed,4,0,0,4,1
0.053,welterweight,14,right-handed,2,3,0,5,0.4
0.053,cruiserweight,15,right-handed,20,27,0,47,0.425531915
0.053,lightweight,21,right-handed,5,18,3,26,0.25
0.053,lightweight,8,right-handed,7,0,0,7,1
0.053,heavyweight,31,right-handed,16,7,0,23,0.695652174
0.053,light heavyweight,13,right-handed,5,0,0,5,1
0.053,cruiserweight,15,right-handed,4,0,0,4,1
0.053,super welterweight,28,right-handed,18,4,1,23,0.804347826
0.053,welterweight,14,right-handed,2,1,0,3,0.666666667
0.053,middleweight,10,right-handed,2,0,0,2,1
0.053,super welterweight,10,right-handed,8,0,0,8,1
0.053,cruiserweight,17,right-handed,4,1,0,5,0.8
0.053,super lightweight,7,right-handed,4,6,0,10,0.4
0.053,lightweight,16,right-handed,10,0,1,11,0.954545455
0.053,heavyweight,NA,right-handed,5,6,0,11,0.454545455
0.053,welterweight,22,right-handed,4,2,0,6,0.666666667
0.053,super featherweight,19,right-handed,4,7,2,13,0.384615385
0.053,heavyweight,10,right-handed,9,0,0,9,1
0.053,welterweight,NA,right-handed,2,2,1,5,0.5
0.053,middleweight,16,right-handed,4,4,2,10,0.5
0.053,welterweight,10,right-handed,4,2,0,6,0.666666667
0.053,super flyweight,8,right-handed,2,0,0,2,1
0.053,super featherweight,8,right-handed,6,0,0,6,1
0.053,lightweight,4,right-handed,2,0,0,2,1
0.053,super lightweight,10,right-handed,7,1,0,8,0.875
0.053,super middleweight,15,right-handed,3,3,0,6,0.5
0.053,middleweight,15,right-handed,5,0,2,7,0.857142857
0.053,super flyweight,4,right-handed,5,1,1,7,0.785714286
0.052,super middleweight,14,right-handed,5,0,0,5,1
0.052,welterweight,8,right-handed,3,0,0,3,1
0.052,super featherweight,10,right-handed,3,0,2,5,0.8
0.052,flyweight,13,right-handed,6,3,2,11,0.636363636
0.052,welterweight,13,right-handed,3,1,1,5,0.7
0.052,heavyweight,10,right-handed,3,0,0,3,1
0.052,super featherweight,8,right-handed,2,0,0,2,1
0.052,super featherweight,13,right-handed,3,11,1,15,0.233333333
0.052,super lightweight,12,right-handed,0,0,2,2,0.5
0.052,super middleweight,21,right-handed,7,5,0,12,0.583333333
0.052,super featherweight,7,right-handed,2,4,1,7,0.357142857
0.052,super middleweight,17,right-handed,9,0,0,9,1
0.052,lightweight,17,right-handed,7,0,0,7,1
0.052,super lightweight,NA,right-handed,1,0,0,1,1
0.052,super bantamweight,17,right-handed,26,12,1,39,0.679487179
0.052,welterweight,12,right-handed,3,2,2,7,0.571428571
0.052,cruiserweight,10,right-handed,6,0,0,6,1
0.052,super welterweight,11,right-handed,1,0,0,1,1
0.052,super flyweight,8,right-handed,9,1,0,10,0.9
0.052,heavyweight,13,right-handed,2,0,0,2,1
0.052,lightweight,8,right-handed,4,1,1,6,0.75
0.052,super middleweight,7,right-handed,10,0,1,11,0.954545455
0.052,super welterweight,8,right-handed,1,0,0,1,1
0.052,super featherweight,20,right-handed,5,6,0,11,0.454545455
0.052,light heavyweight,13,right-handed,13,47,2,62,0.225806452
0.052,lightweight,19,right-handed,12,2,1,15,0.833333333
0.052,super featherweight,14,right-handed,8,6,0,14,0.571428571
0.052,super welterweight,5,right-handed,1,0,0,1,1
0.052,flyweight,16,right-handed,5,2,1,8,0.6875
0.052,lightweight,10,right-handed,5,0,0,5,1
0.052,cruiserweight,7,right-handed,5,0,0,5,1
0.052,welterweight,8,right-handed,4,0,0,4,1
0.052,middleweight,10,right-handed,6,3,0,9,0.666666667
0.052,super lightweight,21,right-handed,12,15,1,28,0.446428571
0.052,light heavyweight,18,right-handed,2,0,0,2,1
0.052,super featherweight,13,right-handed,14,19,0,33,0.424242424
0.052,cruiserweight,12,right-handed,3,1,1,5,0.7
0.052,heavyweight,12,right-handed,4,0,0,4,1
0.052,super middleweight,25,right-handed,4,10,2,16,0.3125
0.052,middleweight,9,right-handed,2,0,0,2,1
0.052,super welterweight,14,right-handed,1,0,0,1,1
0.052,super featherweight,20,right-handed,2,0,0,2,1
0.052,light heavyweight,22,right-handed,6,5,1,12,0.541666667
0.052,super welterweight,8,right-handed,5,0,0,5,1
0.052,super welterweight,9,right-handed,6,1,0,7,0.857142857
0.052,welterweight,26,right-handed,4,4,2,10,0.5
0.052,super middleweight,8,right-handed,9,0,0,9,1
0.052,middleweight,12,right-handed,3,0,0,3,1
0.052,super lightweight,11,right-handed,6,0,0,6,1
0.052,super featherweight,8,right-handed,9,0,0,9,1
0.052,super lightweight,16,right-handed,4,1,0,5,0.8
0.052,light heavyweight,NA,right-handed,4,0,0,4,1
0.052,featherweight,26,right-handed,2,12,1,15,0.166666667
0.052,super lightweight,9,right-handed,1,1,0,2,0.5
0.052,super middleweight,11,right-handed,3,0,0,3,1
0.052,super bantamweight,5,right-handed,13,0,0,13,1
0.052,lightweight,10,right-handed,2,0,0,2,1
0.052,super lightweight,11,right-handed,1,1,0,2,0.5
0.052,cruiserweight,26,right-handed,1,4,1,6,0.25
0.052,featherweight,13,right-handed,14,1,1,16,0.90625
0.052,light heavyweight,10,right-handed,1,0,0,1,1
0.052,super featherweight,10,right-handed,2,3,1,6,0.416666667
0.052,bantamweight,7,right-handed,5,2,0,7,0.714285714
0.052,middleweight,14,right-handed,3,0,0,3,1
0.052,heavyweight,18,right-handed,5,0,0,5,1
0.052,light heavyweight,23,right-handed,11,20,0,31,0.35483871
0.052,super welterweight,16,right-handed,3,1,3,7,0.642857143
0.052,middleweight,13,right-handed,1,0,0,1,1
0.052,super bantamweight,16,right-handed,4,0,2,6,0.833333333
0.052,cruiserweight,18,right-handed,7,2,0,9,0.777777778
0.052,featherweight,8,right-handed,9,0,2,11,0.909090909
0.052,middleweight,16,right-handed,8,0,0,8,1
0.052,welterweight,12,right-handed,6,0,0,6,1
0.052,welterweight,7,right-handed,9,1,0,10,0.9
0.052,heavyweight,31,right-handed,8,0,0,8,1
0.052,super flyweight,13,right-handed,10,1,1,12,0.875
0.052,lightweight,15,right-handed,3,0,0,3,1
0.052,heavyweight,31,right-handed,8,8,1,17,0.5
0.052,super welterweight,11,right-handed,6,0,0,6,1
0.052,lightweight,14,right-handed,6,0,1,7,0.928571429
0.052,super bantamweight,16,right-handed,13,0,0,13,1
0.052,super featherweight,12,right-handed,3,0,1,4,0.875
0.052,heavyweight,14,right-handed,6,1,0,7,0.857142857
0.052,featherweight,4,right-handed,10,4,0,14,0.714285714
0.052,super featherweight,11,right-handed,5,0,0,5,1
0.052,welterweight,9,right-handed,15,0,1,16,0.96875
0.052,featherweight,12,right-handed,5,7,2,14,0.428571429
0.052,super lightweight,11,right-handed,6,1,0,7,0.857142857
0.052,light flyweight,14,right-handed,7,0,0,7,1
0.052,lightweight,8,right-handed,4,0,0,4,1
0.052,cruiserweight,18,right-handed,7,0,1,8,0.9375
0.052,super welterweight,11,right-handed,6,0,0,6,1
0.051,super lightweight,11,right-handed,6,3,2,11,0.636363636
0.051,super lightweight,7,right-handed,5,0,0,5,1
0.051,super lightweight,8,right-handed,5,0,0,5,1
0.051,cruiserweight,NA,right-handed,5,0,0,5,1
0.051,heavyweight,15,right-handed,5,0,0,5,1
0.051,super middleweight,15,right-handed,4,0,0,4,1
0.051,super middleweight,10,right-handed,4,0,0,4,1
0.051,cruiserweight,14,right-handed,5,0,0,5,1
0.051,flyweight,7,right-handed,3,1,0,4,0.75
0.051,featherweight,9,right-handed,7,1,0,8,0.875
0.051,super middleweight,10,right-handed,3,0,0,3,1
0.051,cruiserweight,9,right-handed,4,0,0,4,1
0.051,super featherweight,17,right-handed,5,7,1,13,0.423076923
0.051,heavyweight,29,right-handed,13,1,0,14,0.928571429
0.051,middleweight,7,right-handed,5,0,0,5,1
0.051,middleweight,13,right-handed,2,0,1,3,0.833333333
0.051,welterweight,12,right-handed,6,7,3,16,0.46875
0.051,middleweight,9,right-handed,3,0,2,5,0.8
0.051,super welterweight,10,right-handed,3,0,0,3,1
0.051,welterweight,7,right-handed,3,0,0,3,1
0.051,featherweight,16,right-handed,3,0,0,3,1
0.051,super bantamweight,10,right-handed,3,0,0,3,1
0.051,lightweight,19,right-handed,13,1,0,14,0.928571429
0.051,light heavyweight,24,right-handed,19,2,0,21,0.904761905
0.051,super featherweight,7,right-handed,3,0,0,3,1
0.051,light heavyweight,23,right-handed,3,0,0,3,1
0.051,minimumweight,15,right-handed,3,0,0,3,1
0.051,welterweight,7,right-handed,3,1,2,6,0.666666667
0.051,middleweight,12,right-handed,4,0,0,4,1
0.051,super featherweight,19,right-handed,3,0,0,3,1
0.051,light flyweight,10,right-handed,4,0,0,4,1
0.051,super lightweight,8,right-handed,3,0,0,3,1
0.051,light flyweight,5,right-handed,3,0,0,3,1
0.051,super bantamweight,5,right-handed,3,0,0,3,1
0.051,light flyweight,5,right-handed,3,1,0,4,0.75
0.051,welterweight,10,right-handed,3,0,0,3,1
0.051,cruiserweight,15,right-handed,6,0,0,6,1
0.051,cruiserweight,8,right-handed,3,0,0,3,1
0.051,super featherweight,NA,right-handed,3,0,0,3,1
0.051,welterweight,6,right-handed,3,0,0,3,1
0.051,light heavyweight,10,right-handed,3,0,0,3,1
0.051,super featherweight,5,right-handed,3,1,0,4,0.75
0.051,super welterweight,17,right-handed,0,6,1,7,0.071428571
0.051,cruiserweight,NA,right-handed,3,0,0,3,1
0.051,light flyweight,NA,right-handed,2,0,0,2,1
0.051,super lightweight,20,right-handed,2,0,0,2,1
0.051,heavyweight,18,right-handed,2,0,0,2,1
0.051,bantamweight,11,right-handed,2,0,0,2,1
0.051,cruiserweight,12,right-handed,2,0,0,2,1
0.051,super lightweight,9,right-handed,1,0,2,3,0.666666667
0.051,lightweight,9,right-handed,2,0,0,2,1
0.051,super welterweight,14,right-handed,2,0,2,4,0.75
0.051,bantamweight,7,right-handed,2,0,0,2,1
0.051,lightweight,14,right-handed,2,0,0,2,1
0.051,super flyweight,5,right-handed,2,0,0,2,1
0.051,heavyweight,7,right-handed,2,0,0,2,1
0.051,bantamweight,6,right-handed,2,0,0,2,1
0.051,light flyweight,10,right-handed,1,0,1,2,0.75
0.051,super welterweight,6,right-handed,2,0,0,2,1
0.051,welterweight,7,right-handed,2,0,0,2,1
0.051,welterweight,10,right-handed,2,0,0,2,1
0.051,flyweight,12,right-handed,2,0,1,3,0.833333333
0.051,welterweight,13,right-handed,2,0,0,2,1
0.051,middleweight,16,right-handed,2,0,0,2,1
0.051,featherweight,4,right-handed,2,0,0,2,1
0.051,welterweight,5,right-handed,2,0,0,2,1
0.051,super featherweight,19,right-handed,3,4,2,9,0.444444444
0.051,minimumweight,NA,right-handed,2,0,1,3,0.833333333
0.051,welterweight,11,right-handed,5,1,1,7,0.785714286
0.051,welterweight,9,right-handed,2,0,0,2,1
0.051,light heavyweight,15,right-handed,2,0,2,4,0.75
0.051,featherweight,17,right-handed,2,1,0,3,0.666666667
0.051,super lightweight,13,right-handed,3,0,0,3,1
0.051,featherweight,17,right-handed,2,0,0,2,1
0.051,heavyweight,13,right-handed,2,0,0,2,1
0.051,super bantamweight,5,right-handed,2,0,0,2,1
0.051,featherweight,10,right-handed,2,0,0,2,1
0.051,super welterweight,11,right-handed,2,0,0,2,1
0.051,super welterweight,12,right-handed,2,0,0,2,1
0.051,super welterweight,8,right-handed,6,0,0,6,1
0.051,middleweight,24,right-handed,3,39,1,43,0.081395349
0.051,,8,right-handed,1,0,0,1,1
0.051,super welterweight,6,right-handed,2,0,0,2,1
0.051,welterweight,10,right-handed,1,0,0,1,1
0.051,bantamweight,7,right-handed,2,1,1,4,0.625
0.051,super flyweight,12,right-handed,1,0,0,1,1
0.051,cruiserweight,23,right-handed,43,21,2,66,0.666666667
0.051,flyweight,3,right-handed,1,0,0,1,1
0.051,super welterweight,6,right-handed,1,0,0,1,1
0.051,middleweight,15,right-handed,13,56,9,78,0.224358974
0.051,super lightweight,9,right-handed,1,0,0,1,1
0.051,welterweight,9,right-handed,4,0,0,4,1
0.051,welterweight,12,right-handed,5,0,0,5,1
0.051,super featherweight,10,right-handed,4,1,0,5,0.8
0.051,minimumweight,9,right-handed,1,0,0,1,1
0.051,middleweight,11,right-handed,10,2,1,13,0.807692308
0.051,super middleweight,9,right-handed,1,0,0,1,1
0.051,welterweight,14,right-handed,5,0,0,5,1
0.051,welterweight,19,right-handed,1,8,2,11,0.181818182
0.051,lightweight,19,right-handed,17,3,0,20,0.85
0.051,featherweight,10,right-handed,1,0,0,1,1
0.051,super lightweight,6,right-handed,1,0,0,1,1
0.051,super lightweight,11,right-handed,9,53,4,66,0.166666667
0.051,middleweight,6,right-handed,2,4,0,6,0.333333333
0.051,super featherweight,5,right-handed,4,0,0,4,1
0.051,heavyweight,15,right-handed,4,0,1,5,0.9
0.051,lightweight,7,right-handed,6,0,0,6,1
0.051,super featherweight,12,right-handed,9,1,0,10,0.9
0.051,super lightweight,15,right-handed,4,0,1,5,0.9
0.051,super lightweight,14,right-handed,5,1,0,6,0.833333333
0.051,super lightweight,19,right-handed,1,0,1,2,0.75
0.051,super lightweight,17,right-handed,12,1,1,14,0.892857143
0.051,lightweight,12,right-handed,2,0,0,2,1
0.051,welterweight,15,right-handed,6,2,0,8,0.75
0.051,heavyweight,21,right-handed,17,0,0,17,1
0.051,cruiserweight,13,right-handed,8,1,0,9,0.888888889
0.051,super welterweight,11,right-handed,12,1,0,13,0.923076923
0.051,super welterweight,20,right-handed,5,6,2,13,0.461538462
0.051,super middleweight,19,right-handed,9,0,0,9,1
0.051,heavyweight,14,right-handed,3,0,0,3,1
0.051,cruiserweight,15,right-handed,4,0,0,4,1
0.051,super featherweight,NA,right-handed,1,0,0,1,1
0.051,super lightweight,8,right-handed,3,0,0,3,1
0.051,lightweight,19,right-handed,13,47,6,66,0.242424242
0.051,middleweight,7,right-handed,2,0,0,2,1
0.051,welterweight,13,right-handed,7,1,1,9,0.833333333
0.051,super welterweight,11,right-handed,1,0,0,1,1
0.051,super bantamweight,25,right-handed,8,21,2,31,0.290322581
0.051,super featherweight,5,right-handed,4,0,0,4,1
0.051,lightweight,18,right-handed,3,1,0,4,0.75
0.051,lightweight,10,right-handed,7,1,2,10,0.8
0.051,super bantamweight,11,right-handed,6,7,1,14,0.464285714
0.051,cruiserweight,17,right-handed,2,0,0,2,1
0.051,lightweight,9,right-handed,1,0,0,1,1
0.051,heavyweight,34,right-handed,6,0,0,6,1
0.051,super lightweight,29,right-handed,21,6,2,29,0.75862069
0.051,light heavyweight,16,right-handed,3,0,0,3,1
0.051,super flyweight,9,right-handed,4,5,2,11,0.454545455
0.051,welterweight,5,right-handed,10,0,0,10,1
0.051,light heavyweight,12,right-handed,7,0,0,7,1
0.051,welterweight,4,right-handed,9,0,0,9,1
